        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced       64        2        2           16     16777216    14547924.513    536870912   4294967296        0.037        0.295
       float    coalesced       64        2        2           32     16777216    14547887.662   1073741824   8589934592        0.074        0.590
       float    coalesced       64        2        2           64     16777216    14547894.072   2147483648  17179869184        0.148        1.181
       float    coalesced       64        2        2          128     16777216    15107463.448   4294967296  34359738368        0.284        2.274
       float    coalesced       64        2        2          256     16777216    16366357.239   8589934592  68719476736        0.525        4.199
       float    coalesced       64        2        2          512     16777216    18350168.091  17179869184 137438953472        0.936        7.490
       float    coalesced       64        2        2         1024      8388608    10615958.548  17179869184 137438953472        1.618       12.946
       float    coalesced       64        2        2         2048      4194304     6137663.646  17179869184 137438953472        2.799       22.393
       float    coalesced       64        2        2         4096      2097152     4091917.403  17179869184 137438953472        4.198       33.588
       float    coalesced       64        2        2         8192      1048576     2911620.440  17179869184 137438953472        5.900       47.204
       float    coalesced       64        2        2        16384       524288     2373724.401  17179869184 137438953472        7.238       57.900
       float    coalesced       64        2        2        32768       262144     2046169.794  17179869184 137438953472        8.396       67.169
       float    coalesced       64        2        2        65536       131072     1980076.412  17179869184 137438953472        8.676       69.411
       float    coalesced       64        2        2       131072        65536     1908719.908  17179869184 137438953472        9.001       72.006
       float    coalesced       64        2        2       262144        32768     1875069.884  17179869184 137438953472        9.162       73.298
       float    coalesced       64        2        2       524288        16384     1856462.849  17179869184 137438953472        9.254       74.033
       float    coalesced       64        2        2      1048576         8192     1848579.446  17179869184 137438953472        9.294       74.348
       float    coalesced       64        2        2      2097152         4096     1844197.197  17179869184 137438953472        9.316       74.525
       float    coalesced       64        2        2      4194304         2048     1841923.484  17179869184 137438953472        9.327       74.617
       float    coalesced       64        2        2      8388608         1024     1840895.330  17179869184 137438953472        9.332       74.659
       float    coalesced       64        2        2     16777216          512     1840407.173  17179869184 137438953472        9.335       74.679
       float    coalesced       64        2        2     33554432          256     1840091.610  17179869184 137438953472        9.336       74.691
       float    coalesced       64        2        2     67108864          128     1839873.771  17179869184 137438953472        9.338       74.700
       float    coalesced       64        2        2    134217728           64     1839934.534  17179869184 137438953472        9.337       74.698
       float    coalesced       64        2        2    268435456           32     1839833.910  17179869184 137438953472        9.338       74.702
       float    coalesced       64        2        2    536870912           16     1839901.232  17179869184 137438953472        9.337       74.699
       float    coalesced       64        2        2   1073741824            8     1839815.959  17179869184 137438953472        9.338       74.703
       float    coalesced       64        2        2   2147483648            4     1839863.047  17179869184 137438953472        9.338       74.701
       float    coalesced       64        2        2   4294967296            2     1839753.316  17179869184 137438953472        9.338       74.705
       float    coalesced       64        2        2   8588886016            1     1839696.454  17177772032 137422176256        9.337       74.698
