        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced      256        1        2            8     16777216    39415693.015    268435456   8589934592        0.007        0.218
       float    coalesced      256        1        2           16     16777216    39737412.529    536870912  17179869184        0.014        0.432
       float    coalesced      256        1        2           32     16777216    40285749.746   1073741824  34359738368        0.027        0.853
       float    coalesced      256        1        2           64     16777216    40915145.120   2147483648  68719476736        0.052        1.680
       float    coalesced      256        1        2          128     16777216    43642807.871   4294967296 137438953472        0.098        3.149
       float    coalesced      256        1        2          256     16777216    43642801.097   8589934592 274877906944        0.197        6.298
       float    coalesced      256        1        2          512     16777216    46760012.855  17179869184 549755813888        0.367       11.757
       float    coalesced      256        1        2         1024      8388608    25068782.147  17179869184 549755813888        0.685       21.930
       float    coalesced      256        1        2         2048      4194304    14402497.699  17179869184 549755813888        1.193       38.171
       float    coalesced      256        1        2         4096      2097152     8927314.040  17179869184 549755813888        1.924       61.581
       float    coalesced      256        1        2         8192      1048576     6256920.683  17179869184 549755813888        2.746       87.864
       float    coalesced      256        1        2        16384       524288     4901304.760  17179869184 549755813888        3.505      112.165
       float    coalesced      256        1        2        32768       262144     4216044.485  17179869184 549755813888        4.075      130.396
       float    coalesced      256        1        2        65536       131072     3894638.958  17179869184 549755813888        4.411      141.157
       float    coalesced      256        1        2       131072        65536     3725478.963  17179869184 549755813888        4.611      147.566
       float    coalesced      256        1        2       262144        32768     3639618.861  17179869184 549755813888        4.720      151.048
       float    coalesced      256        1        2       524288        16384     3597060.866  17179869184 549755813888        4.776      152.835
       float    coalesced      256        1        2      1048576         8192     3576359.358  17179869184 549755813888        4.804      153.719
       float    coalesced      256        1        2      2097152         4096     3565525.514  17179869184 549755813888        4.818      154.186
       float    coalesced      256        1        2      4194304         2048     3560352.066  17179869184 549755813888        4.825      154.411
       float    coalesced      256        1        2      8388608         1024     3557618.454  17179869184 549755813888        4.829      154.529
       float    coalesced      256        1        2     16777216          512     3556353.843  17179869184 549755813888        4.831      154.584
       float    coalesced      256        1        2     33554432          256     3555767.034  17179869184 549755813888        4.832      154.610
       float    coalesced      256        1        2     67108864          128     3555325.566  17179869184 549755813888        4.832      154.629
       float    coalesced      256        1        2    134217728           64     3555238.497  17179869184 549755813888        4.832      154.633
       float    coalesced      256        1        2    268435456           32     3555062.851  17179869184 549755813888        4.833      154.640
       float    coalesced      256        1        2    536870912           16     3555107.542  17179869184 549755813888        4.832      154.638
       float    coalesced      256        1        2   1073741824            8     3555041.851  17179869184 549755813888        4.833      154.641
       float    coalesced      256        1        2   2147483648            4     3555069.247  17179869184 549755813888        4.832      154.640
       float    coalesced      256        1        2   4294967296            2     3555026.413  17179869184 549755813888        4.833      154.642
       float    coalesced      256        1        2   8588886016            1     3554607.422  17177772032 549688705024        4.833      154.641
