        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
 signed_char    coalesced      128        1        1            1     16777216    15403390.634     33554432   2147483648        0.002        0.139
 signed_char    coalesced      128        1        1            2     16777216    15403354.254     67108864   4294967296        0.004        0.279
 signed_char    coalesced      128        1        1            4     16777216    16366031.131    134217728   8589934592        0.008        0.525
 signed_char    coalesced      128        1        1            8     16777216    16366053.527    268435456  17179869184        0.016        1.050
 signed_char    coalesced      128        1        1           16     16777216    17587616.479    536870912  34359738368        0.031        1.954
 signed_char    coalesced      128        1        1           32     16777216    20142780.488   1073741824  68719476736        0.053        3.412
 signed_char    coalesced      128        1        1           64     16777216    24549008.306   2147483648 137438953472        0.087        5.599
 signed_char    coalesced      128        1        1          128     16777216    28055974.699   4294967296 274877906944        0.153        9.797
 signed_char    coalesced      128        1        1          256     16777216    34914050.464   8589934592 549755813888        0.246       15.746
 signed_char    coalesced      128        1        1          512      8388608    24245916.845   8589934592 549755813888        0.354       22.674
 signed_char    coalesced      128        1        1         1024      4194304    18704032.570   8589934592 549755813888        0.459       29.392
 signed_char    coalesced      128        1        1         2048      2097152    16366050.112   8589934592 549755813888        0.525       33.591
 signed_char    coalesced      128        1        1         4096      1048576    14976108.071   8589934592 549755813888        0.574       36.709
 signed_char    coalesced      128        1        1         8192       524288    14320123.225   8589934592 549755813888        0.600       38.390
 signed_char    coalesced      128        1        1        16384       262144    13970278.381   8589934592 549755813888        0.615       39.352
 signed_char    coalesced      128        1        1        32768       131072    13808276.743   8589934592 549755813888        0.622       39.813
 signed_char    coalesced      128        1        1        65536        65536    13720115.713   8589934592 549755813888        0.626       40.069
 signed_char    coalesced      128        1        1       131072        32768    13680160.040   8589934592 549755813888        0.628       40.186
 signed_char    coalesced      128        1        1       262144        16384    13658364.146   8589934592 549755813888        0.629       40.250
 signed_char    coalesced      128        1        1       524288         8192    13648094.363   8589934592 549755813888        0.629       40.281
 signed_char    coalesced      128        1        1      1048576         4096    13642748.071   8589934592 549755813888        0.630       40.297
 signed_char    coalesced      128        1        1      2097152         2048    13640137.268   8589934592 549755813888        0.630       40.304
 signed_char    coalesced      128        1        1      4194304         1024    13638909.511   8589934592 549755813888        0.630       40.308
 signed_char    coalesced      128        1        1      8388608          512    13638305.317   8589934592 549755813888        0.630       40.310
 signed_char    coalesced      128        1        1     16777216          256    13638035.150   8589934592 549755813888        0.630       40.310
 signed_char    coalesced      128        1        1     33554432          128    13637894.447   8589934592 549755813888        0.630       40.311
 signed_char    coalesced      128        1        1     67108864           64    13637848.954   8589934592 549755813888        0.630       40.311
 signed_char    coalesced      128        1        1    134217728           32    13637791.293   8589934592 549755813888        0.630       40.311
 signed_char    coalesced      128        1        1    268435456           16    13637850.485   8589934592 549755813888        0.630       40.311
 signed_char    coalesced      128        1        1    536870912            8    13637815.396   8589934592 549755813888        0.630       40.311
 signed_char    coalesced      128        1        1   1073741824            4    13637852.811   8589934592 549755813888        0.630       40.311
 signed_char    coalesced      128        1        1   2147483648            2    13637889.963   8589934592 549755813888        0.630       40.311
 signed_char    coalesced      128        1        1   4293918720            1    13634468.733   8587837440 549621596160        0.630       40.311
